start,end,latitude,longitude,type,rfmos.0,rfmos.1,rfmos.2,rfmos.3,eezs.0,vessel.name,vessel.flag,vessel.ssvid,loitering.totalTimeHours,loitering.totalDistanceKilometers,loitering.medianSpeedKnots,eezs.1
2018-08-19T08:59:07.000Z,2018-08-20T14:48:28.000Z,3.126726667,1.729975833,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,FRIO OLYMPIC,PAN,372107000,29.823,92.49,1.675,
2018-08-19T21:59:11.000Z,2018-08-19T23:47:53.000Z,4.264574167,-0.306011667,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,M/V VOLTA VICTORY,GHA,627084000,1.812,6.45,1.922,
2018-08-20T00:46:13.000Z,2018-08-20T04:58:27.000Z,4.293349167,-0.18194,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,M/V VOLTA VICTORY,GHA,627084000,4.204,14.516,1.865,
2018-08-20T06:40:28.000Z,2018-08-20T11:59:21.000Z,4.244418333,-0.310970833,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,M/V VOLTA VICTORY,GHA,627084000,5.315,6.24,0.634,
2018-08-21T05:59:09.000Z,2018-08-23T22:55:18.000Z,3.12628,2.048813333,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,FRIO OLYMPIC,PAN,372107000,64.936,177.619,1.477,8392
2018-08-21T20:50:37.000Z,2018-08-21T22:57:55.000Z,3.869298333,-2.472933333,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,GREEN OCEAN,BHS,308228000,2.122,4.49,1.143,
2018-08-21T23:59:47.000Z,2018-08-22T01:53:04.000Z,3.881525833,-2.474601667,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,GREEN OCEAN,BHS,308228000,1.888,5.831,1.668,
2018-08-22T04:55:47.000Z,2018-08-22T10:58:07.000Z,3.893615833,-2.469155,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,GREEN OCEAN,BHS,308228000,6.039,17.115,1.53,
2018-08-22T18:31:05.000Z,2018-08-22T19:33:11.000Z,3.651978333,-2.418721667,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,GREEN OCEAN,BHS,308228000,1.035,3.676,1.918,
2018-08-22T20:58:03.000Z,2018-08-22T22:55:32.000Z,3.566255833,-2.385231667,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,GREEN OCEAN,BHS,308228000,1.958,6.225,1.717,
2018-08-24T00:51:55.000Z,2018-08-24T02:54:58.000Z,4.189063333,-1.395015,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,VOLTA GLORY,GHA,627047000,2.051,7.408,1.95,
2018-08-24T03:42:40.000Z,2018-08-24T05:29:50.000Z,4.2579275,-1.34078,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,VOLTA GLORY,GHA,627047000,1.786,6.188,1.871,
2018-08-24T07:57:55.000Z,2018-08-25T22:51:26.000Z,3.244746667,1.908413333,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,FRIO OLYMPIC,PAN,372107000,38.892,120.909,1.679,
2018-08-24T09:59:09.000Z,2018-08-24T18:51:13.000Z,3.809626667,-1.384346667,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,VOLTA GLORY,GHA,627047000,8.868,25.417,1.548,
2018-08-24T11:55:04.000Z,2018-08-24T14:52:33.000Z,5.115483333,0.575325,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,DON REEFER,PAN,356728000,2.958,2.591,0.473,
2018-08-25T00:59:06.000Z,2018-08-25T03:59:29.000Z,5.086758333,0.609383333,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,FRIO ARKHANGELSK,CYP,209176000,3.006,4.827,0.867,
2018-08-26T06:49:15.000Z,2018-08-27T20:59:25.000Z,2.881235,1.673065833,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,FRIO OLYMPIC,PAN,372107000,38.169,97.595,1.381,
2018-08-31T04:43:58.000Z,2018-08-31T05:46:48.000Z,3.889801667,-0.897060833,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,M/V VOLTA VICTORY,GHA,627084000,1.047,2.643,1.363,
2018-08-31T06:58:29.000Z,2018-08-31T11:45:33.000Z,3.840159167,-0.807165,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,M/V VOLTA VICTORY,GHA,627084000,4.784,9.039,1.02,
2018-09-01T08:52:29.000Z,2018-09-01T16:55:40.000Z,2.776441667,-2.534683333,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,SARONIC BREEZE,PAN,371156000,8.053,24.117,1.617,
2018-09-12T20:59:35.000Z,2018-09-13T16:37:35.000Z,4.819445,1.309399167,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,FRIO OLYMPIC,PAN,372107000,19.633,27.56,0.758,
2018-09-12T22:50:20.000Z,2018-09-12T23:55:57.000Z,5.0650425,-0.178223333,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,VOLTA GLORY,GHA,627047000,1.094,1.938,0.957,
2018-09-13T10:53:34.000Z,2018-09-13T18:43:50.000Z,3.6919,-0.541895833,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,VOLTA GLORY,GHA,627047000,7.838,15.453,1.065,
2018-09-16T08:43:13.000Z,2018-09-16T09:48:05.000Z,4.352439167,-2.705124167,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,PEARL COAST,DMA,325967000,1.081,1.367,0.683,
2018-09-16T08:44:07.000Z,2018-09-16T15:19:56.000Z,1.845241667,-2.225675,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,FRIO SHINANO,PAN,352349000,6.597,12.45,1.019,
2018-09-19T17:04:56.000Z,2018-09-22T00:50:22.000Z,3.250778333,-2.402030833,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,CARIBBEAN-STAR,LBR,636013068,55.757,148.519,1.438,
2018-09-20T01:45:45.000Z,2018-09-20T05:49:26.000Z,3.677999167,-1.6835675,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,M/V VOLTA VICTORY,GHA,627084000,4.061,9.06,1.205,
2018-09-20T06:58:05.000Z,2018-09-20T08:40:02.000Z,3.656549167,-1.6350175,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,M/V VOLTA VICTORY,GHA,627084000,1.699,2.931,0.932,
2018-09-22T02:26:41.000Z,2018-09-22T03:56:22.000Z,3.514206667,-1.72816,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,CARIBBEAN-STAR,LBR,636013068,1.495,5.288,1.91,
2018-09-22T23:40:31.000Z,2018-09-23T01:07:00.000Z,2.797543333,-3.536369167,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,CARIBBEAN-STAR,LBR,636013068,1.441,5.332,1.998,
2018-09-23T02:59:22.000Z,2018-09-23T12:58:00.000Z,2.858478333,-3.315909167,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,CARIBBEAN-STAR,LBR,636013068,9.977,31.864,1.724,
2018-09-23T14:59:22.000Z,2018-09-25T02:55:03.000Z,2.875335833,-2.62482,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,CARIBBEAN-STAR,LBR,636013068,35.928,108.121,1.625,
2018-09-25T09:59:25.000Z,2018-09-26T05:46:35.000Z,2.769535833,-1.655085833,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,CARIBBEAN-STAR,LBR,636013068,19.786,55.97,1.527,
2018-09-26T20:58:49.000Z,2018-09-27T15:30:56.000Z,4.495916667,1.033166667,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,COOL EXPRESO,NLD,244790145,18.535,30.246,0.881,
2018-10-02T23:56:34.000Z,2018-10-03T03:48:51.000Z,4.962015,0.063106667,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,SARONIC BREEZE,PAN,371156000,3.871,5.924,0.826,
2018-10-08T08:50:03.000Z,2018-10-08T12:36:02.000Z,3.386499167,1.68133,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,DUBREKA,SLE,667001336,3.766,10.082,1.445,
2018-10-12T07:58:23.000Z,2018-10-12T10:59:24.000Z,3.622555,-0.521789167,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,GREEN COSTA RICA,BHS,309689000,3.017,7.162,1.282,
2018-10-14T02:59:19.000Z,2018-10-14T10:58:59.000Z,4.15472,-2.194173333,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,CHINA FROST,COK,518100027,7.994,7.87,0.532,
2018-10-15T20:00:00.000Z,2018-10-16T21:13:03.000Z,2.60401,0.744769167,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,SCOMBRUS,FRO,231257000,25.218,55.892,1.197,
2018-10-22T06:31:17.000Z,2018-10-22T18:51:52.000Z,3.733933333,-1.970253333,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,VOLTA GLORY,GHA,627047000,12.343,15.025,0.657,
2018-10-25T15:49:19.000Z,2018-10-26T01:55:29.000Z,3.958848333,-0.8922125,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,M/V VOLTA VICTORY,GHA,627084000,10.103,12.075,0.645,
2018-10-30T10:57:01.000Z,2018-10-30T12:59:25.000Z,4.399006667,-1.86397,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,LADY ROSEMARY,PAN,357919000,2.04,6.545,1.732,
2018-10-30T14:41:03.000Z,2018-10-30T16:01:06.000Z,4.495508333,-1.534808333,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,LADY ROSEMARY,PAN,357919000,1.334,0.79,0.32,
2018-10-30T18:58:09.000Z,2018-10-31T06:40:09.000Z,4.6377,-1.350675,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,LADY ROSEMARY,PAN,357919000,11.7,18.989,0.876,
2018-10-31T08:59:47.000Z,2018-10-31T16:59:41.000Z,4.94041,1.28808,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,NESTOS REEFER,PAN,370115000,7.998,7.685,0.519,
2018-10-31T09:59:20.000Z,2018-10-31T19:49:33.000Z,4.838515,-0.851033333,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,LADY ROSEMARY,PAN,357919000,9.837,16.475,0.904,
2018-10-31T22:52:24.000Z,2018-11-02T05:55:23.000Z,5.079981667,-0.068343333,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,LADY ROSEMARY,PAN,357919000,31.05,69.155,1.203,
2018-11-05T00:24:06.000Z,2018-11-05T08:33:32.000Z,4.40212,-1.151829167,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,GREEN SELJE,BHS,308541000,8.157,9.487,0.628,
2018-11-05T05:56:57.000Z,2018-11-05T12:58:26.000Z,3.676715,-2.0172025,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,VOLTA GLORY,GHA,627047000,7.025,8.127,0.625,
2018-11-08T06:33:58.000Z,2018-11-08T15:51:53.000Z,2.715125,0.063791667,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,SARONIC BREEZE,PAN,371156000,9.299,16.327,0.948,
2018-11-08T07:59:50.000Z,2018-11-08T10:52:47.000Z,3.980116667,-3.344739167,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,RANGIROA,BLZ,312599000,2.883,9.623,1.803,8473
2018-11-10T22:51:18.000Z,2018-11-11T05:49:14.000Z,3.833150833,-1.313544167,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,M/V VOLTA VICTORY,GHA,627084000,6.966,11.592,0.899,
2018-11-11T06:48:08.000Z,2018-11-12T01:25:02.000Z,3.79073,-1.339201667,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,M/V VOLTA VICTORY,GHA,627084000,18.615,23.246,0.674,
2018-11-18T05:57:28.000Z,2018-11-18T12:54:37.000Z,3.691650833,-1.015080833,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,VOLTA GLORY,GHA,627047000,6.953,10.085,0.783,
2018-11-20T03:20:55.000Z,2018-11-20T06:52:17.000Z,4.153635833,-1.228805833,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,MENG XIN YU YUN 369,CHN,412201873,3.523,5.916,0.907,
2018-11-20T07:44:25.000Z,2018-11-21T08:59:14.000Z,4.2254275,-1.127963333,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,MENG XIN YU YUN 369,CHN,412201873,25.247,18.696,0.4,
2018-11-21T18:55:06.000Z,2018-11-22T06:46:25.000Z,4.3949,-0.2970925,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,MENG XIN YU YUN 369,CHN,412201873,11.855,13.26,0.604,
2018-11-22T07:43:10.000Z,2018-11-22T12:45:08.000Z,4.330550833,-0.235460833,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,MENG XIN YU YUN 369,CHN,412201873,5.033,4.525,0.486,
2018-11-30T06:39:23.000Z,2018-11-30T12:46:12.000Z,4.7525025,0.678106667,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,FORLINE 1,CYP,212373000,6.114,20.909,1.847,
2018-11-30T08:56:43.000Z,2018-12-01T17:54:11.000Z,2.730209167,2.139228333,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,SIERRA LOBA,BES,306872000,32.958,29.984,0.491,
2018-11-30T14:55:02.000Z,2018-11-30T20:59:51.000Z,4.843683333,0.9218275,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,FORLINE 1,CYP,212373000,6.08,20.591,1.829,
2018-11-30T23:58:30.000Z,2018-12-01T03:55:02.000Z,4.941346667,1.065933333,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,FORLINE 1,CYP,212373000,3.942,9.768,1.338,
2018-12-01T19:59:02.000Z,2018-12-03T12:51:12.000Z,2.829463333,1.876281667,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,SIERRA LOBA,BES,306872000,40.869,32.315,0.427,
2018-12-03T15:51:10.000Z,2018-12-03T17:59:34.000Z,2.641966667,1.75934,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,SIERRA LOBA,BES,306872000,2.14,2.104,0.531,
2018-12-04T02:58:55.000Z,2018-12-04T05:44:30.000Z,3.863458333,-0.9879325,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,M/V VOLTA VICTORY,GHA,627084000,2.76,2.325,0.455,
2018-12-04T06:55:54.000Z,2018-12-04T12:47:34.000Z,3.774329167,-0.953835833,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,M/V VOLTA VICTORY,GHA,627084000,5.861,10.392,0.957,
2018-12-16T05:57:52.000Z,2018-12-16T08:59:15.000Z,5.082119167,0.695814167,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,NOVAYA ZEMLYA,DMA,325955000,3.023,10.197,1.821,
2018-12-16T09:59:23.000Z,2018-12-16T10:59:36.000Z,5.0873425,0.785045,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,NOVAYA ZEMLYA,DMA,325955000,1.004,3.677,1.978,
2018-12-16T18:54:47.000Z,2018-12-16T23:59:42.000Z,3.754125,-0.825466667,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,SARONIC BREEZE,PAN,371156000,5.082,13.096,1.391,
2018-12-17T01:04:45.000Z,2018-12-19T12:28:15.000Z,3.378245,1.655981667,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,LIBRA,LTU,277327000,59.392,38.478,0.35,
2018-12-17T19:47:50.000Z,2018-12-18T05:51:36.000Z,4.433525,-1.727008333,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,LADY ROSEBAY,PAN,370095000,10.063,29.376,1.576,
2018-12-18T06:50:23.000Z,2018-12-18T11:50:23.000Z,4.582966667,-1.47478,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,LADY ROSEBAY,PAN,370095000,5,17.357,1.874,
2018-12-18T22:17:22.000Z,2018-12-19T05:32:26.000Z,4.805691667,-0.951108333,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,LADY ROSEBAY,PAN,370095000,7.251,26.252,1.955,
2018-12-19T06:56:25.000Z,2018-12-19T08:50:21.000Z,4.862538333,-0.768816667,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,LADY ROSEBAY,PAN,370095000,1.899,5.756,1.637,
2018-12-19T13:56:23.000Z,2018-12-19T21:47:25.000Z,4.959105,-0.464866667,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,LADY ROSEBAY,PAN,370095000,7.851,26.637,1.832,
2018-12-20T00:57:15.000Z,2018-12-21T02:56:56.000Z,5.298275,0.057658333,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,LADY ROSEBAY,PAN,370095000,25.995,65.09,1.352,
2018-12-21T08:56:20.000Z,2018-12-21T16:59:23.000Z,3.677525,-1.783150833,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,VOLTA GLORY,GHA,627047000,8.051,18.241,1.223,
2018-12-22T13:36:26.000Z,2018-12-23T00:24:17.000Z,4.193875833,-1.3291975,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,M/V VOLTA VICTORY,GHA,627084000,10.798,20.024,1.001,
2018-12-22T21:09:49.000Z,2018-12-23T13:48:03.000Z,3.704651667,0.828733333,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,GREEN GUATEMALA,BHS,308868000,16.637,3.122,0.101,
2018-12-25T05:56:16.000Z,2018-12-25T07:55:43.000Z,4.261416667,-0.76725,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,NESTOS REEFER,PAN,370115000,1.991,4.58,1.242,
2018-12-26T05:59:08.000Z,2018-12-26T16:55:00.000Z,4.787975,-0.659091667,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,LADY ROSEMARY,PAN,357919000,10.931,33.739,1.667,
2018-12-26T17:58:32.000Z,2018-12-27T15:51:40.000Z,4.90762,-0.271358333,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,LADY ROSEMARY,PAN,357919000,21.886,45.578,1.124,
2018-12-27T18:55:21.000Z,2018-12-28T02:59:53.000Z,5.286958333,0.194858333,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,LADY ROSEMARY,PAN,357919000,8.076,11.304,0.756,
2019-01-04T09:35:24.000Z,2019-01-04T12:46:41.000Z,4.250596667,-1.953345,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,SALY REEFER,MDA,214182723,3.188,9.696,1.642,
2019-01-05T00:15:05.000Z,2019-01-05T05:37:50.000Z,3.797835833,-1.4670875,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,M/V VOLTA VICTORY,GHA,627084000,5.379,12.709,1.276,
2019-01-05T06:41:36.000Z,2019-01-05T10:58:58.000Z,3.7307575,-1.468903333,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,M/V VOLTA VICTORY,GHA,627084000,4.289,8.039,1.012,
2019-01-05T11:52:17.000Z,2019-01-05T13:37:07.000Z,3.683185833,-1.476251667,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,M/V VOLTA VICTORY,GHA,627084000,1.747,2.276,0.703,
2019-01-08T18:44:25.000Z,2019-01-09T02:48:34.000Z,3.636418333,-1.79889,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,CARIBBEAN-STAR,LBR,636013068,8.069,9.376,0.627,
2019-01-09T03:28:57.000Z,2019-01-09T07:59:26.000Z,3.650953333,-1.732300833,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,CARIBBEAN-STAR,LBR,636013068,4.508,4.557,0.546,
2019-01-17T01:08:20.000Z,2019-01-17T16:59:19.000Z,4.478666667,-1.013883333,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,LADY ROSEBAY,PAN,370095000,15.85,47.37,1.614,
2019-01-17T02:54:28.000Z,2019-01-17T03:56:21.000Z,4.283201667,-1.7287025,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,PRINCE OF SEAS,LBR,636018457,1.031,3.583,1.876,
2019-01-17T05:46:11.000Z,2019-01-17T06:50:19.000Z,4.286779167,-1.6337375,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,PRINCE OF SEAS,LBR,636018457,1.069,3.87,1.955,
2019-01-17T18:38:15.000Z,2019-01-17T23:20:11.000Z,4.720725,-0.774296667,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,LADY ROSEBAY,PAN,370095000,4.699,7.05,0.81,
2019-01-21T16:55:08.000Z,2019-01-22T17:57:17.000Z,5.1750175,0.4242275,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,NOVAYA ZEMLYA,DMA,325955000,25.036,41.019,0.885,
2019-01-23T03:11:14.000Z,2019-01-24T22:55:10.000Z,4.912518333,-0.716308333,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,LADY ROSEMARY,PAN,357919000,43.732,44.442,0.549,
2019-01-27T15:43:42.000Z,2019-01-27T20:02:49.000Z,4.205633333,-0.913025,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,HAI FENG 898,WSM,561501095,4.319,12.703,1.588,
2019-02-05T18:41:42.000Z,2019-02-05T19:51:22.000Z,4.3815,-3.216466667,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,NOR CAPE,PAN,354915000,1.161,3.91,1.818,
2019-02-12T04:18:01.000Z,2019-02-12T09:48:07.000Z,4.072333333,-3.267416667,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,WATER PHOENIX,LBR,636018501,5.502,20.224,1.985,
2019-02-12T21:54:48.000Z,2019-02-13T01:44:02.000Z,4.004083333,-3.102333333,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,WATER PHOENIX,LBR,636018501,3.821,12.511,1.768,
2019-02-13T04:27:30.000Z,2019-02-13T07:50:17.000Z,4.524245833,0.8802975,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,,FRO,231257000,3.38,5.613,0.897,
2019-02-13T04:48:21.000Z,2019-02-13T08:44:49.000Z,3.884066667,-1.459946667,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,M/V VOLTA VICTORY,GHA,627084000,3.941,7.733,1.059,
2019-02-13T10:47:31.000Z,2019-02-13T18:48:17.000Z,3.729429167,-1.502579167,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,M/V VOLTA VICTORY,GHA,627084000,8.013,18.981,1.279,
2019-02-13T11:52:44.000Z,2019-02-13T19:58:49.000Z,4.515266667,-1.694141667,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,LADY ROSEBAY,PAN,370095000,8.101,8.648,0.576,
2019-02-14T16:55:09.000Z,2019-02-14T22:59:33.000Z,4.697503333,-1.404136667,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,LADY ROSEBAY,PAN,370095000,6.073,9.745,0.866,
2019-02-20T08:59:35.000Z,2019-02-22T01:55:05.000Z,4.9553,-0.33885,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,LADY ROSEMARY,PAN,357919000,40.925,62.742,0.828,
2019-03-05T12:59:12.000Z,2019-03-05T16:01:45.000Z,2.847848333,-0.562805,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,FRIO OLYMPIC,PAN,372107000,3.043,5.934,1.053,
2019-03-08T07:44:06.000Z,2019-03-08T15:20:42.000Z,2.990124167,2.005005833,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,COPPENAME,BES,306862000,7.61,7.408,0.526,
2019-03-08T17:51:07.000Z,2019-03-09T12:40:27.000Z,2.788394167,1.87464,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,COPPENAME,BES,306862000,18.822,21.847,0.627,
2019-03-08T20:33:14.000Z,2019-03-11T07:49:29.000Z,2.784213333,2.05736,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,GREEN GLACIER,LBR,636016700,59.271,51.048,0.465,
2019-03-11T23:55:11.000Z,2019-03-12T02:55:10.000Z,5.305148333,0.432820833,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,COTE D IVOIRIAN STAR,LBR,636014241,3,6.378,1.148,
2019-03-13T04:45:58.000Z,2019-03-13T22:51:51.000Z,4.481665,-1.380295,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,LADY ROSEBAY,PAN,370095000,18.098,46.085,1.375,
2019-03-14T00:37:49.000Z,2019-03-14T03:51:43.000Z,4.714818333,-1.063345,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,LADY ROSEBAY,PAN,370095000,3.232,8.473,1.416,
2019-03-14T04:20:54.000Z,2019-03-14T11:58:53.000Z,4.805908333,-0.945633333,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,LADY ROSEBAY,PAN,370095000,7.633,18.586,1.315,
2019-03-14T13:51:29.000Z,2019-03-15T00:49:33.000Z,4.809796667,-0.667578333,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,LADY ROSEBAY,PAN,370095000,10.968,33.656,1.657,
2019-03-14T23:39:01.000Z,2019-03-15T02:47:53.000Z,5.246575,0.685508333,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,NOR CAPE,PAN,354915000,3.148,11.18,1.918,
2019-03-15T13:35:17.000Z,2019-03-15T22:58:27.000Z,4.120555833,-0.989459167,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,TOKACHI FROST,COK,518332000,9.386,10.319,0.594,
2019-03-19T08:59:13.000Z,2019-03-23T11:28:44.000Z,4.089546667,0.170133333,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,FORLINE 1,CYP,212373000,98.492,172.992,0.948,
2019-03-19T18:54:30.000Z,2019-03-20T15:39:40.000Z,4.201575,1.525891667,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,FRIO ANTWERP,PAN,352784000,20.753,28.342,0.737,
2019-03-19T23:58:25.000Z,2019-03-20T08:57:59.000Z,4.1912,-0.834986667,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,CARIBBEAN-STAR,LBR,636013068,8.993,16.994,1.02,
2019-03-20T18:56:27.000Z,2019-03-21T13:31:29.000Z,4.051241667,1.303616667,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,FRIO ANTWERP,PAN,352784000,18.584,28.509,0.828,
2019-03-21T15:50:51.000Z,2019-03-24T15:15:28.000Z,4.023566667,1.3602,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,FRIO ANTWERP,PAN,352784000,71.41,101.24,0.766,
2019-03-22T13:55:17.000Z,2019-03-22T20:57:18.000Z,5.217450833,0.33348,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,ATMODA,RUS,273439810,7.034,14.071,1.08,
2019-03-22T16:13:45.000Z,2019-03-23T11:41:35.000Z,4.042855,-2.543901667,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,SALY REEFER,MDA,214182723,19.464,30.309,0.841,
2019-03-23T11:45:06.000Z,2019-03-23T14:54:02.000Z,3.490983333,-2.638568333,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,FRIO FORWIN,CYP,210631000,3.149,2.169,0.372,
2019-03-23T21:49:22.000Z,2019-03-25T15:59:57.000Z,4.585769167,-0.367548333,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,FORLINE 1,CYP,212373000,42.176,118.372,1.515,
2019-03-24T16:57:09.000Z,2019-03-26T15:54:53.000Z,4.065991667,1.477875,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,FRIO ANTWERP,PAN,352784000,46.962,44.456,0.511,
2019-03-26T06:58:33.000Z,2019-03-26T15:07:06.000Z,3.644363333,-1.108048333,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,M/V VOLTA VICTORY,GHA,627084000,8.143,15.394,1.021,
2019-03-26T17:55:50.000Z,2019-03-27T15:55:59.000Z,4.027658333,1.385325,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,FRIO ANTWERP,PAN,352784000,22.003,24.569,0.603,
2019-03-27T18:58:00.000Z,2019-03-28T13:14:40.000Z,3.832175,1.318075,loitering,ICCAT,ACAP,NAMMCO,IWC,8400,FRIO ANTWERP,PAN,352784000,18.278,27.06,0.799,
